,match,exphappy,samerace,hobby_diff_phys,hobby_diff_out,hobby_diff_in,same_goal,attr_diff,sinc_diff,intel_diff,fun_diff,amb_diff,income_diff,age_diff,same_career,confidence,imprace,date_freq,out_freq
4583,0,6.0,1,19.0,11.0,18.0,0,15.5,22.0,27.5,26.0,8.5,9142.0,4.0,0,,3.0,7.0,2.0
4584,0,6.0,1,20.0,8.0,19.0,1,19.5,19.5,28.5,27.5,11.0,15351.0,3.0,0,,4.0,7.0,2.0
4585,0,6.0,0,8.0,13.0,24.0,0,47.5,23.0,19.5,15.0,16.0,17784.0,1.0,0,,1.0,7.0,2.0
4586,0,6.0,1,22.0,11.0,15.0,0,22.0,16.5,38.0,24.0,9.5,5957.0,5.0,0,,2.0,7.0,2.0
4587,0,6.0,1,15.0,19.0,19.0,1,14.5,15.0,26.5,25.0,10.5,,1.0,0,,1.5,7.0,2.0
4588,0,6.0,0,3.0,12.0,15.0,0,16.0,13.0,37.5,28.5,10.5,,4.0,0,,2.0,7.0,2.0
4589,0,6.0,1,21.0,12.0,3.0,0,0.6699999999999999,19.05,51.36,19.48,14.79,,1.0,0,,1.0,7.0,2.0
4590,0,6.0,1,16.0,16.0,14.0,0,19.0,22.0,23.0,33.0,7.5,7872.0,3.0,0,,2.0,7.0,2.0
4591,1,6.0,1,15.0,19.0,10.0,1,45.5,27.0,28.5,27.0,19.5,,2.0,0,,1.0,7.0,2.0
4592,0,6.0,0,10.0,12.0,19.0,0,34.5,30.0,17.5,22.5,13.5,,1.0,0,,1.0,7.0,2.0
4593,0,6.0,1,17.0,27.0,27.0,0,14.0,26.5,28.0,18.0,12.5,,2.0,0,,1.5,7.0,2.0
4594,0,6.0,1,19.0,22.0,10.0,0,16.0,18.0,24.0,22.0,15.0,16522.0,8.0,0,,3.5,7.0,2.0
4595,0,6.0,1,17.0,16.0,11.0,1,24.5,17.0,24.5,28.0,8.5,,1.0,0,,2.0,7.0,2.0
4596,0,4.0,1,2.0,9.0,15.0,1,13.0,47.0,17.0,13.0,9.0,,2.0,1,,6.5,4.0,1.0
4597,1,4.0,0,9.0,8.0,13.0,0,16.0,50.0,18.0,15.0,9.0,,3.0,1,,5.5,4.0,1.0
4598,0,4.0,0,20.0,13.0,10.0,1,20.0,47.5,19.0,16.5,3.5,,4.0,0,,6.5,4.0,1.0
4599,0,4.0,1,4.0,12.0,21.0,0,44.0,51.0,10.0,4.0,1.5,,0.0,0,,3.5,4.0,1.0
4600,0,4.0,0,12.0,18.0,12.0,0,19.5,42.5,28.5,13.0,7.0,,6.0,0,,4.5,4.0,1.0
4601,0,4.0,0,11.0,18.0,20.0,1,15.0,43.0,17.0,14.0,7.0,,2.0,0,,4.0,4.0,1.0
4602,0,4.0,0,7.0,17.0,6.0,0,15.5,41.0,28.0,17.5,7.0,,3.0,1,,4.5,4.0,1.0
4603,1,4.0,0,11.0,11.0,8.0,0,4.83,47.05,41.86,7.52,11.29,,2.0,1,,3.5,4.0,1.0
4604,0,4.0,0,12.0,19.0,9.0,0,22.5,50.0,13.5,22.0,10.0,,4.0,0,,4.5,4.0,1.0
4605,0,4.0,0,13.0,14.0,17.0,1,46.0,53.0,19.0,16.0,7.0,,1.0,0,,3.5,4.0,1.0
4606,0,4.0,0,4.0,13.0,12.0,0,39.0,58.0,8.0,7.5,9.0,,0.0,0,,3.5,4.0,1.0
4607,0,4.0,0,7.0,34.0,18.0,0,18.5,54.5,18.5,7.0,4.0,,3.0,1,,4.0,4.0,1.0
4608,0,4.0,0,15.0,25.0,15.0,0,15.5,46.0,14.5,11.0,14.5,,7.0,1,,6.0,4.0,1.0
4609,0,4.0,0,15.0,15.0,12.0,1,27.0,45.0,15.0,17.0,9.0,,0.0,0,,4.5,4.0,1.0
4610,0,7.0,1,6.0,10.0,11.0,1,20.0,20.5,20.5,17.0,14.5,,5.0,1,,6.5,6.0,3.0
4611,0,7.0,0,7.0,15.0,19.0,0,23.0,23.5,21.5,19.0,12.5,,10.0,1,,5.5,6.0,3.0
4612,0,7.0,0,16.0,8.0,14.0,1,27.0,21.0,22.5,20.5,14.0,,3.0,0,,6.5,6.0,3.0
4613,0,7.0,1,8.0,17.0,19.0,0,51.0,24.5,13.5,8.0,18.0,,7.0,0,,3.5,6.0,3.0
4614,0,7.0,0,12.0,19.0,14.0,0,26.5,15.0,32.0,17.0,11.5,,1.0,0,,4.5,6.0,3.0
4615,0,7.0,0,11.0,21.0,18.0,1,22.0,16.5,20.5,18.0,14.5,,5.0,0,,4.0,6.0,3.0
4616,0,7.0,0,13.0,14.0,12.0,0,22.5,14.5,31.5,21.5,14.5,,10.0,1,,4.5,6.0,3.0
4617,1,7.0,0,13.0,16.0,20.0,0,11.17,20.55,45.36,11.52,18.79,,5.0,1,,3.5,6.0,3.0
4618,0,7.0,0,12.0,20.0,15.0,0,29.5,23.5,17.0,26.0,11.5,,3.0,0,,4.5,6.0,3.0
4619,0,7.0,0,13.0,19.0,25.0,1,53.0,25.5,22.5,20.0,21.5,,8.0,0,,3.5,6.0,3.0
4620,0,7.0,0,4.0,10.0,12.0,0,46.0,31.5,11.5,11.5,15.5,,7.0,0,,3.5,6.0,3.0
4621,0,7.0,0,9.0,31.0,12.0,0,25.5,28.0,22.0,11.0,14.5,,4.0,1,,4.0,6.0,3.0
4622,0,7.0,0,7.0,24.0,19.0,0,22.5,19.5,18.0,15.0,19.0,,14.0,1,,6.0,6.0,3.0
4623,0,7.0,0,13.0,14.0,14.0,1,34.0,18.5,18.5,21.0,12.5,,7.0,0,,4.5,6.0,3.0
4624,0,3.0,1,12.0,9.0,15.0,0,15.0,21.0,22.0,17.0,16.0,,0.0,1,,4.0,7.0,2.0
4625,0,3.0,0,13.0,10.0,11.0,0,18.0,24.0,23.0,19.0,14.0,26729.0,5.0,1,,3.0,7.0,2.0
4626,0,3.0,0,22.0,15.0,22.0,0,22.0,21.5,24.0,20.5,15.5,2236.0,2.0,0,,4.0,7.0,2.0
4627,0,3.0,1,8.0,14.0,17.0,0,46.0,25.0,15.0,8.0,20.5,197.0,2.0,0,,1.0,7.0,2.0
4628,1,3.0,0,10.0,18.0,12.0,0,21.5,14.5,33.5,17.0,14.0,23544.0,4.0,0,,2.0,7.0,2.0
4629,0,3.0,0,11.0,22.0,14.0,0,17.0,17.0,22.0,18.0,16.0,,0.0,0,,1.5,7.0,2.0
4630,0,3.0,0,17.0,19.0,18.0,0,17.5,15.0,33.0,21.5,16.0,,5.0,1,,2.0,7.0,2.0
4631,0,3.0,0,13.0,15.0,20.0,0,6.17,21.05,46.86,11.52,20.29,,0.0,1,,1.0,7.0,2.0
4632,1,3.0,0,12.0,23.0,15.0,0,24.5,24.0,18.5,26.0,13.0,25459.0,2.0,0,,2.0,7.0,2.0
4633,1,3.0,0,15.0,14.0,23.0,0,48.0,25.0,24.0,20.0,24.0,,3.0,0,,1.0,7.0,2.0
4634,0,3.0,0,10.0,19.0,20.0,0,41.0,32.0,13.0,11.5,18.0,,2.0,0,,1.0,7.0,2.0
4635,0,3.0,0,9.0,34.0,18.0,0,20.5,28.5,23.5,11.0,17.0,,1.0,1,,1.5,7.0,2.0
4636,0,3.0,0,13.0,25.0,25.0,0,17.5,20.0,19.5,15.0,20.5,34109.0,9.0,1,,3.5,7.0,2.0
4637,0,3.0,0,17.0,21.0,22.0,0,29.0,19.0,20.0,21.0,14.0,,2.0,0,,2.0,7.0,2.0
4638,0,7.0,1,12.0,10.0,18.0,1,21.0,19.0,35.5,14.0,7.0,,3.0,1,,4.0,7.0,2.0
4639,0,7.0,0,7.0,11.0,15.0,0,13.0,17.5,22.0,17.5,12.5,,3.0,1,,6.0,7.0,2.0
4640,0,7.0,0,10.0,11.0,9.0,1,18.0,20.0,35.0,18.0,4.5,,1.0,1,,8.5,7.0,2.0
4641,1,7.0,0,9.0,9.0,15.0,0,27.0,24.0,17.0,15.0,5.0,,6.0,1,,8.0,7.0,2.0
4642,0,7.0,0,13.0,14.0,23.0,0,13.0,29.0,20.0,10.0,9.0,,5.0,1,,7.0,7.0,2.0
4643,0,7.0,1,4.0,10.0,15.0,0,14.0,40.0,12.0,20.0,5.5,,3.0,1,,4.0,7.0,2.0
4644,0,7.0,0,8.0,12.0,22.0,0,17.0,19.5,25.5,15.0,9.0,,8.0,1,,4.0,7.0,2.0
4645,0,7.0,0,9.0,11.0,17.0,0,21.5,20.0,21.0,21.0,5.5,,7.0,1,,5.0,7.0,2.0
4646,0,7.0,0,8.0,15.0,11.0,0,52.0,16.5,22.0,10.5,3.5,,6.0,0,,7.5,7.0,2.0
4647,0,7.0,0,9.0,8.0,24.0,0,22.0,24.0,26.5,10.5,12.5,,6.0,1,,4.5,7.0,2.0
4648,0,7.0,0,12.0,4.0,22.0,1,12.5,19.0,26.5,24.0,10.5,,1.0,0,,4.0,7.0,2.0
4649,0,7.0,1,2.0,9.0,15.0,1,13.0,47.0,17.0,13.0,9.0,,2.0,1,,6.5,7.0,2.0
4650,0,7.0,1,6.0,10.0,11.0,1,20.0,20.5,20.5,17.0,14.5,,5.0,1,,6.5,7.0,2.0
4651,0,7.0,1,12.0,9.0,15.0,0,15.0,21.0,22.0,17.0,16.0,,0.0,1,,4.0,7.0,2.0
4652,0,7.0,0,9.0,9.0,14.0,0,24.0,22.0,36.5,18.0,5.0,,2.0,1,,3.0,3.0,2.0
4653,0,7.0,1,14.0,14.0,17.0,0,16.0,20.5,23.0,19.5,10.5,8807.0,2.0,1,,5.0,3.0,2.0
4654,0,7.0,1,9.0,10.0,7.0,0,21.0,23.0,36.0,20.0,4.5,10108.0,4.0,1,,7.5,3.0,2.0
4655,0,7.0,1,12.0,12.0,9.0,0,30.0,27.0,18.0,17.0,3.0,15201.0,11.0,1,,7.0,3.0,2.0
4656,0,7.0,1,12.0,19.0,9.0,0,16.0,32.0,21.0,12.0,7.0,6728.0,10.0,1,,6.0,3.0,2.0
4657,0,7.0,0,5.0,7.0,7.0,0,17.0,43.0,13.0,22.0,3.5,21076.0,8.0,1,,3.0,3.0,2.0
4658,0,7.0,1,9.0,7.0,10.0,0,20.0,22.5,26.5,17.0,7.0,1976.0,3.0,1,,3.0,3.0,2.0
4659,1,7.0,1,14.0,8.0,9.0,0,24.5,23.0,22.0,23.0,3.5,,2.0,1,,4.0,3.0,2.0
4660,0,7.0,1,13.0,12.0,17.0,0,55.0,15.5,23.0,12.5,3.5,23716.0,11.0,0,,6.5,3.0,2.0
4661,0,7.0,1,10.0,9.0,16.0,0,25.0,27.0,27.5,12.5,10.5,13679.0,1.0,1,,3.5,3.0,2.0
4662,0,7.0,1,19.0,11.0,18.0,0,15.5,22.0,27.5,26.0,8.5,9142.0,4.0,0,,3.0,3.0,2.0
4663,1,7.0,0,9.0,8.0,13.0,0,16.0,50.0,18.0,15.0,9.0,,3.0,1,,5.5,3.0,2.0
4664,0,7.0,0,7.0,15.0,19.0,0,23.0,23.5,21.5,19.0,12.5,,10.0,1,,5.5,3.0,2.0
4665,0,7.0,0,13.0,10.0,11.0,0,18.0,24.0,23.0,19.0,14.0,26729.0,5.0,1,,3.0,3.0,2.0
4666,0,6.0,0,10.0,16.0,25.0,1,28.0,19.5,37.5,16.5,6.5,,5.0,0,,4.0,3.0,1.0
4667,0,6.0,1,15.0,13.0,18.0,0,20.0,18.0,24.0,21.0,12.0,15686.0,5.0,0,,6.0,3.0,1.0
4668,0,6.0,1,10.0,17.0,12.0,1,25.0,20.5,37.0,21.5,1.0,14385.0,3.0,0,,8.5,3.0,1.0
4669,1,6.0,1,11.0,15.0,12.0,0,34.0,24.5,19.0,18.5,6.5,9292.0,4.0,0,,8.0,3.0,1.0
4670,0,6.0,1,5.0,20.0,20.0,0,20.0,29.5,22.0,13.5,12.5,17765.0,3.0,0,,7.0,3.0,1.0
4671,0,6.0,0,16.0,10.0,12.0,0,21.0,40.5,14.0,23.5,6.0,3417.0,1.0,0,,4.0,3.0,1.0
4672,0,6.0,1,16.0,14.0,21.0,0,24.0,20.0,27.5,18.5,12.5,22517.0,10.0,0,,4.0,3.0,1.0
4673,0,6.0,1,17.0,11.0,16.0,0,28.5,20.5,23.0,24.5,6.0,,9.0,0,,5.0,3.0,1.0
4674,0,6.0,1,20.0,11.0,18.0,0,59.0,8.0,24.0,14.0,2.0,777.0,4.0,0,,7.5,3.0,1.0
4675,0,6.0,1,17.0,14.0,19.0,0,29.0,24.5,28.5,14.0,12.0,38172.0,8.0,0,,4.5,3.0,1.0
4676,0,6.0,1,20.0,8.0,19.0,1,19.5,19.5,28.5,27.5,11.0,15351.0,3.0,0,,4.0,3.0,1.0
4677,0,6.0,0,20.0,13.0,10.0,1,20.0,47.5,19.0,16.5,3.5,,4.0,0,,6.5,3.0,1.0
4678,0,6.0,0,16.0,8.0,14.0,1,27.0,21.0,22.5,20.5,14.0,,3.0,0,,6.5,3.0,1.0
4679,0,6.0,0,22.0,15.0,22.0,0,22.0,21.5,24.0,20.5,15.5,2236.0,2.0,0,,4.0,3.0,1.0
4680,0,8.0,1,18.0,19.0,18.0,0,52.0,23.0,28.5,9.0,9.5,,1.0,0,,1.0,6.0,1.0
4681,0,8.0,0,9.0,18.0,17.0,1,44.0,21.5,15.0,8.5,16.0,18119.0,1.0,0,,3.0,6.0,1.0
4682,0,8.0,0,16.0,16.0,15.0,0,49.0,24.0,28.0,9.0,6.0,16818.0,1.0,0,,5.5,6.0,1.0
4683,0,8.0,0,13.0,18.0,25.0,1,58.0,28.0,10.0,6.0,11.5,11725.0,8.0,0,,5.0,6.0,1.0
4684,0,8.0,0,19.0,17.0,23.0,1,44.0,33.0,13.0,1.0,17.5,20198.0,7.0,0,,4.0,6.0,1.0
4685,0,8.0,1,10.0,21.0,19.0,1,45.0,44.0,5.0,11.0,11.0,5850.0,5.0,0,,1.0,6.0,1.0
4686,0,8.0,0,10.0,19.0,20.0,1,48.0,23.5,18.5,6.0,17.5,24950.0,6.0,0,,1.0,6.0,1.0
4687,1,8.0,0,9.0,14.0,19.0,1,52.5,24.0,14.0,12.0,11.0,,5.0,0,,2.0,6.0,1.0
4688,0,8.0,0,4.0,18.0,11.0,1,83.0,14.5,15.0,1.5,7.0,3210.0,8.0,0,,4.5,6.0,1.0
4689,0,8.0,0,11.0,13.0,22.0,0,53.0,28.0,19.5,1.5,14.0,40605.0,4.0,0,,1.5,6.0,1.0
4690,0,8.0,0,8.0,13.0,24.0,0,47.5,23.0,19.5,15.0,16.0,17784.0,1.0,0,,1.0,6.0,1.0
4691,0,8.0,1,4.0,12.0,21.0,0,44.0,51.0,10.0,4.0,1.5,,0.0,0,,3.5,6.0,1.0
4692,0,8.0,1,8.0,17.0,19.0,0,51.0,24.5,13.5,8.0,18.0,,7.0,0,,3.5,6.0,1.0
4693,0,8.0,1,8.0,14.0,17.0,0,46.0,25.0,15.0,8.0,20.5,197.0,2.0,0,,1.0,6.0,1.0
4694,0,5.0,0,14.0,17.0,11.0,0,27.5,16.5,47.0,10.0,3.0,,7.0,0,,2.0,4.0,2.0
4695,0,5.0,1,17.0,14.0,12.0,1,19.5,14.0,33.5,17.5,9.5,5622.0,7.0,0,,4.0,4.0,2.0
4696,0,5.0,1,16.0,20.0,10.0,0,24.5,15.5,46.5,18.0,7.5,6923.0,5.0,0,,6.5,4.0,2.0
4697,0,5.0,1,17.0,16.0,14.0,1,33.5,21.5,28.5,15.0,5.0,12016.0,2.0,0,,6.0,4.0,2.0
4698,0,5.0,1,19.0,19.0,16.0,1,19.5,26.5,31.5,10.0,11.0,3543.0,1.0,0,,5.0,4.0,2.0
4699,0,5.0,0,6.0,11.0,10.0,1,20.5,35.5,23.5,20.0,4.5,17891.0,1.0,0,,2.0,4.0,2.0
4700,0,5.0,1,8.0,13.0,15.0,1,23.5,16.0,37.0,15.0,11.0,1209.0,12.0,0,,2.0,4.0,2.0
4701,0,5.0,1,19.0,16.0,10.0,1,28.0,15.5,32.5,21.0,4.5,,11.0,0,,3.0,4.0,2.0
4702,0,5.0,1,16.0,18.0,12.0,1,58.5,6.0,33.5,10.5,8.5,20531.0,2.0,0,,5.5,4.0,2.0
4703,0,5.0,1,7.0,11.0,17.0,0,28.5,21.5,38.0,10.5,7.5,16864.0,10.0,0,,2.5,4.0,2.0
4704,0,5.0,1,22.0,11.0,15.0,0,22.0,16.5,38.0,24.0,9.5,5957.0,5.0,0,,2.0,4.0,2.0
4705,0,5.0,0,12.0,18.0,12.0,0,19.5,42.5,28.5,13.0,7.0,,6.0,0,,4.5,4.0,2.0
4706,0,5.0,0,12.0,19.0,14.0,0,26.5,15.0,32.0,17.0,11.5,,1.0,0,,4.5,4.0,2.0
4707,1,5.0,0,10.0,18.0,12.0,0,21.5,14.5,33.5,17.0,14.0,23544.0,4.0,0,,2.0,4.0,2.0
4708,0,6.0,0,13.0,21.0,13.0,1,23.0,15.0,35.5,15.0,7.0,,3.0,0,,1.5,4.0,1.0
4709,0,6.0,1,14.0,22.0,12.0,0,15.0,13.5,22.0,18.5,12.5,,3.0,0,,3.5,4.0,1.0
4710,0,6.0,1,15.0,12.0,20.0,1,20.0,16.0,35.0,19.0,2.5,,1.0,0,,6.0,4.0,1.0
4711,0,6.0,1,14.0,22.0,26.0,0,29.0,20.0,17.0,16.0,5.0,,6.0,0,,5.5,4.0,1.0
4712,0,6.0,1,18.0,29.0,20.0,0,15.0,25.0,20.0,11.0,9.0,,5.0,0,,4.5,4.0,1.0
4713,0,6.0,0,9.0,11.0,22.0,0,16.0,36.0,12.0,21.0,5.5,,3.0,0,,1.5,4.0,1.0
4714,0,6.0,1,5.0,19.0,17.0,0,19.0,15.5,25.5,16.0,9.0,,8.0,0,,1.5,4.0,1.0
4715,0,6.0,1,16.0,18.0,16.0,0,23.5,16.0,21.0,22.0,5.5,,7.0,0,,2.5,4.0,1.0
4716,0,6.0,1,9.0,10.0,16.0,0,54.0,8.5,22.0,11.5,1.5,,6.0,0,,5.0,4.0,1.0
4717,1,6.0,1,6.0,21.0,17.0,0,24.0,20.0,26.5,11.5,12.5,,6.0,0,,2.0,4.0,1.0
4718,0,6.0,1,15.0,19.0,19.0,1,14.5,15.0,26.5,25.0,10.5,,1.0,0,,1.5,4.0,1.0
4719,0,6.0,0,11.0,18.0,20.0,1,15.0,43.0,17.0,14.0,7.0,,2.0,0,,4.0,4.0,1.0
4720,0,6.0,0,11.0,21.0,18.0,1,22.0,16.5,20.5,18.0,14.5,,5.0,0,,4.0,4.0,1.0
4721,0,6.0,0,11.0,22.0,14.0,0,17.0,17.0,22.0,18.0,16.0,,0.0,0,,1.5,4.0,1.0
4722,0,6.0,0,9.0,20.0,21.0,0,23.5,13.0,46.5,15.5,7.0,,2.0,1,,2.0,6.0,2.0
4723,0,6.0,0,4.0,19.0,12.0,1,15.5,11.5,33.0,22.0,12.5,,2.0,1,,4.0,6.0,2.0
4724,0,6.0,0,15.0,17.0,16.0,0,20.5,14.0,46.0,22.5,2.5,,4.0,1,,6.5,6.0,2.0
4725,0,6.0,0,8.0,19.0,12.0,1,29.5,18.0,28.0,19.5,5.0,,11.0,1,,6.0,6.0,2.0
4726,0,6.0,0,12.0,24.0,16.0,1,15.5,23.0,31.0,14.5,9.0,,10.0,1,,5.0,6.0,2.0
4727,0,6.0,0,13.0,20.0,12.0,1,16.5,34.0,23.0,24.5,5.5,,8.0,1,,2.0,6.0,2.0
4728,0,6.0,0,13.0,22.0,15.0,1,19.5,13.5,36.5,19.5,9.0,,3.0,1,,2.0,6.0,2.0
4729,0,6.0,0,10.0,21.0,12.0,1,24.0,14.0,32.0,25.5,5.5,,2.0,1,,3.0,6.0,2.0
4730,0,6.0,0,9.0,17.0,16.0,1,54.5,4.5,33.0,15.0,1.5,,11.0,0,,5.5,6.0,2.0
4731,0,6.0,0,16.0,18.0,15.0,0,24.5,18.0,37.5,15.0,12.5,,1.0,1,,2.5,6.0,2.0
4732,0,6.0,0,3.0,12.0,15.0,0,16.0,13.0,37.5,28.5,10.5,,4.0,0,,2.0,6.0,2.0
4733,0,6.0,0,7.0,17.0,6.0,0,15.5,41.0,28.0,17.5,7.0,,3.0,1,,4.5,6.0,2.0
4734,0,6.0,0,13.0,14.0,12.0,0,22.5,14.5,31.5,21.5,14.5,,10.0,1,,4.5,6.0,2.0
4735,0,6.0,0,17.0,19.0,18.0,0,17.5,15.0,33.0,21.5,16.0,,5.0,1,,2.0,6.0,2.0
4736,0,5.0,0,13.0,12.0,15.0,0,16.83,19.05,60.36,4.52,11.29,,3.0,1,,1.0,5.0,3.0
4737,0,5.0,1,18.0,17.0,20.0,0,4.83,17.55,46.86,12.02,16.79,,3.0,1,,3.0,5.0,3.0
4738,0,5.0,1,11.0,11.0,20.0,0,9.83,20.05,59.86,12.52,6.789999999999999,,1.0,1,,5.5,5.0,3.0
4739,0,5.0,1,18.0,15.0,14.0,0,20.83,24.05,41.86,9.52,9.29,,6.0,1,,5.0,5.0,3.0
4740,0,5.0,1,16.0,22.0,14.0,0,4.83,29.05,44.86,4.52,13.29,,5.0,1,,4.0,5.0,3.0
4741,0,5.0,0,9.0,6.0,12.0,0,5.17,40.05,36.86,14.52,9.79,,3.0,1,,1.0,5.0,3.0
4742,0,5.0,1,7.0,12.0,7.0,0,10.83,19.55,50.36,9.52,13.29,,8.0,1,,1.0,5.0,3.0
4743,0,5.0,1,20.0,13.0,10.0,0,16.33,20.05,45.86,15.52,9.79,,7.0,1,,2.0,5.0,3.0
4744,0,5.0,1,15.0,13.0,24.0,0,45.83,16.55,46.86,5.02,5.789999999999999,,6.0,0,,4.5,5.0,3.0
4745,0,5.0,1,10.0,14.0,9.0,0,15.83,24.05,51.36,5.02,16.79,,6.0,1,,1.5,5.0,3.0
4746,0,5.0,1,21.0,12.0,3.0,0,0.6699999999999999,19.05,51.36,19.48,14.79,,1.0,0,,1.0,5.0,3.0
4747,1,5.0,0,11.0,11.0,8.0,0,4.83,47.05,41.86,7.52,11.29,,2.0,1,,3.5,5.0,3.0
4748,1,5.0,0,13.0,16.0,20.0,0,11.17,20.55,45.36,11.52,18.79,,5.0,1,,3.5,5.0,3.0
4749,0,5.0,0,13.0,15.0,20.0,0,6.17,21.05,46.86,11.52,20.29,,0.0,1,,1.0,5.0,3.0
4750,1,5.0,0,12.0,22.0,16.0,0,30.5,22.0,32.0,21.0,4.0,,5.0,0,,2.0,4.0,1.0
4751,0,5.0,1,15.0,21.0,13.0,1,22.5,20.5,18.5,26.5,9.5,7537.0,5.0,0,,4.0,4.0,1.0
4752,1,5.0,1,14.0,19.0,9.0,0,27.5,23.0,31.5,27.0,5.5,8838.0,3.0,0,,6.5,4.0,1.0
4753,1,5.0,1,15.0,23.0,11.0,1,36.5,27.0,13.5,24.0,2.0,13931.0,4.0,0,,6.0,4.0,1.0
4754,0,5.0,1,17.0,28.0,11.0,1,22.5,32.0,16.5,19.0,6.0,5458.0,3.0,0,,5.0,4.0,1.0
4755,1,5.0,0,10.0,16.0,5.0,1,23.5,43.0,8.5,29.0,2.5,19806.0,1.0,0,,2.0,4.0,1.0
4756,1,5.0,1,6.0,18.0,12.0,1,26.5,22.5,22.0,24.0,6.0,706.0,10.0,0,,2.0,4.0,1.0
4757,0,5.0,1,17.0,19.0,5.0,1,31.0,23.0,17.5,30.0,2.5,,9.0,0,,3.0,4.0,1.0
4758,0,5.0,1,10.0,13.0,15.0,1,61.5,15.5,18.5,19.5,4.5,22446.0,4.0,0,,5.5,4.0,1.0
4759,0,5.0,1,7.0,22.0,10.0,0,31.5,27.0,23.0,19.5,9.5,14949.0,8.0,0,,2.5,4.0,1.0
4760,0,5.0,1,16.0,16.0,14.0,0,19.0,22.0,23.0,33.0,7.5,7872.0,3.0,0,,2.0,4.0,1.0
4761,0,5.0,0,12.0,19.0,9.0,0,22.5,50.0,13.5,22.0,10.0,,4.0,0,,4.5,4.0,1.0
4762,0,5.0,0,12.0,20.0,15.0,0,29.5,23.5,17.0,26.0,11.5,,3.0,0,,4.5,4.0,1.0
4763,1,5.0,0,12.0,23.0,15.0,0,24.5,24.0,18.5,26.0,13.0,25459.0,2.0,0,,2.0,4.0,1.0
4764,0,7.0,0,9.0,15.0,18.0,1,54.0,27.0,37.5,17.0,13.0,,0.0,0,,1.0,4.0,1.0
4765,0,7.0,1,12.0,16.0,27.0,0,46.0,24.5,24.0,20.5,19.5,,0.0,0,,3.0,4.0,1.0
4766,1,7.0,1,15.0,18.0,23.0,1,51.0,26.0,37.0,21.0,9.5,,2.0,0,,5.5,4.0,1.0
4767,0,7.0,1,12.0,16.0,15.0,0,60.0,32.0,19.0,18.0,15.0,,9.0,0,,5.0,4.0,1.0
4768,0,7.0,1,14.0,23.0,13.0,0,46.0,37.0,22.0,13.0,21.0,,8.0,0,,4.0,4.0,1.0
4769,0,7.0,0,11.0,15.0,13.0,0,47.0,46.0,14.0,23.0,14.5,,6.0,0,,1.0,4.0,1.0
4770,0,7.0,1,7.0,13.0,8.0,0,50.0,26.5,27.5,18.0,21.0,,5.0,0,,1.0,4.0,1.0
4771,0,7.0,1,16.0,10.0,15.0,0,54.5,26.0,23.0,24.0,14.5,,4.0,0,,2.0,4.0,1.0
4772,0,7.0,1,13.0,16.0,23.0,0,85.0,9.5,24.0,13.5,10.5,,9.0,0,,4.5,4.0,1.0
4773,0,7.0,1,8.0,17.0,12.0,0,55.0,32.0,28.5,13.5,17.5,,3.0,0,,1.5,4.0,1.0
4774,1,7.0,1,15.0,19.0,10.0,1,45.5,27.0,28.5,27.0,19.5,,2.0,0,,1.0,4.0,1.0
4775,0,7.0,0,13.0,14.0,17.0,1,46.0,53.0,19.0,16.0,7.0,,1.0,0,,3.5,4.0,1.0
4776,0,7.0,0,13.0,19.0,25.0,1,53.0,25.5,22.5,20.0,21.5,,8.0,0,,3.5,4.0,1.0
4777,1,7.0,0,15.0,14.0,23.0,0,48.0,25.0,24.0,20.0,24.0,,3.0,0,,1.0,4.0,1.0
4778,0,6.0,0,12.0,16.0,21.0,0,47.0,30.0,26.5,2.5,7.0,,1.0,0,,1.0,6.0,1.0
4779,0,6.0,0,7.0,19.0,14.0,1,39.0,28.5,13.0,12.0,13.5,,1.0,0,,3.0,6.0,1.0
4780,0,6.0,0,12.0,15.0,12.0,0,44.0,31.0,26.0,12.5,9.5,,1.0,0,,5.5,6.0,1.0
4781,0,6.0,0,7.0,19.0,16.0,1,53.0,35.0,8.0,11.5,9.0,,8.0,0,,5.0,6.0,1.0
4782,0,6.0,0,15.0,22.0,20.0,1,39.0,40.0,11.0,6.5,15.0,,7.0,0,,4.0,6.0,1.0
4783,0,6.0,0,6.0,14.0,12.0,1,40.0,51.0,3.0,16.5,8.5,,5.0,0,,1.0,6.0,1.0
4784,0,6.0,0,4.0,20.0,19.0,1,43.0,30.5,16.5,11.5,15.0,,6.0,0,,1.0,6.0,1.0
4785,0,6.0,0,9.0,19.0,14.0,1,47.5,31.0,12.0,15.5,8.5,,5.0,0,,2.0,6.0,1.0
4786,0,6.0,0,4.0,9.0,12.0,1,78.0,27.5,13.0,6.0,10.5,,8.0,0,,4.5,6.0,1.0
4787,0,6.0,0,7.0,22.0,19.0,0,48.0,35.0,17.5,6.0,11.5,,4.0,0,,1.5,6.0,1.0
4788,0,6.0,0,10.0,12.0,19.0,0,34.5,30.0,17.5,22.5,13.5,,1.0,0,,1.0,6.0,1.0
4789,0,6.0,0,4.0,13.0,12.0,0,39.0,58.0,8.0,7.5,9.0,,0.0,0,,3.5,6.0,1.0
4790,0,6.0,0,4.0,10.0,12.0,0,46.0,31.5,11.5,11.5,15.5,,7.0,0,,3.5,6.0,1.0
4791,0,6.0,0,10.0,19.0,20.0,0,41.0,32.0,13.0,11.5,18.0,,2.0,0,,1.0,6.0,1.0
