,Unnamed: 0,exphappy,samerace,hobby_diff_phys,hobby_diff_out,hobby_diff_in,attr_diff,sinc_diff,intel_diff,fun_diff,age_diff,same_career,confidence,imprace,date_freq,out_freq,match
3617,3617,3.0,1,3.0,4.0,3.0,3.0,2.0,3.0,6.0,3.0,1,0.0,3.0,5.0,6.0,0
3618,3618,3.0,0,4.0,5.0,3.0,3.0,4.0,2.0,5.0,3.0,0,0.0,2.0,5.0,6.0,0
3619,3619,3.0,1,3.0,5.0,4.0,4.0,0.0,5.0,3.0,6.0,1,0.0,3.0,5.0,6.0,0
3620,3620,3.0,0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,0,0.0,4.0,5.0,6.0,0
3621,3621,3.0,0,3.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,0,0.0,5.0,5.0,6.0,0
3622,3622,3.0,0,2.0,0.0,3.0,3.0,2.0,4.0,4.0,3.0,0,0.0,3.0,5.0,6.0,0
3623,3623,3.0,0,2.0,6.0,3.0,3.0,4.0,2.0,4.0,6.0,0,0.0,3.0,6.0,2.0,0
3624,3624,3.0,0,4.0,6.0,4.0,3.0,2.0,3.0,3.0,6.0,0,0.0,6.0,6.0,2.0,0
3625,3625,3.0,0,3.0,6.0,4.0,2.0,2.0,3.0,6.0,3.0,0,0.0,6.0,6.0,2.0,0
3626,3626,3.0,0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0,0.0,3.0,6.0,2.0,0
3627,3627,3.0,0,3.0,3.0,2.0,6.0,3.0,6.0,4.0,0.0,0,0.0,6.0,6.0,2.0,0
3628,3628,3.0,0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,0,0.0,6.0,6.0,2.0,0
3629,3629,3.0,0,6.0,5.0,5.0,3.0,3.0,4.0,2.0,0.0,0,0.0,3.0,6.0,2.0,0
3630,3630,3.0,0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,0.0,0,0.0,6.0,6.0,2.0,0
3631,3631,3.0,0,6.0,2.0,2.0,2.0,4.0,3.0,3.0,0.0,0,0.0,6.0,6.0,2.0,0
3632,3632,3.0,0,6.0,6.0,3.0,3.0,2.0,3.0,3.0,6.0,0,0.0,6.0,6.0,2.0,0
3633,3633,3.0,1,4.0,4.0,3.0,5.0,6.0,6.0,6.0,0.0,0,0.0,6.0,6.0,2.0,0
3634,3634,3.0,0,4.0,0.0,3.0,3.0,4.0,4.0,4.0,0.0,0,0.0,6.0,6.0,2.0,0
3635,3635,3.0,0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,6.0,0,0.0,6.0,6.0,2.0,0
3636,3636,3.0,0,5.0,2.0,4.0,6.0,3.0,4.0,3.0,2.0,0,0.0,2.0,6.0,2.0,0
3637,3637,3.0,1,5.0,6.0,5.0,4.0,6.0,6.0,2.0,2.0,0,0.0,6.0,6.0,2.0,0
3638,3638,3.0,0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,0.0,0,0.0,6.0,6.0,2.0,0
3639,3639,3.0,1,5.0,3.0,2.0,2.0,5.0,6.0,3.0,6.0,0,0.0,6.0,6.0,2.0,0
3640,3640,3.0,0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,0,0.0,6.0,6.0,2.0,0
3641,3641,3.0,1,2.0,6.0,6.0,2.0,3.0,2.0,3.0,0.0,1,0.0,2.0,6.0,2.0,0
3642,3642,3.0,0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,6.0,0,0.0,3.0,6.0,2.0,0
3643,3643,3.0,0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,0,0.0,6.0,6.0,2.0,0
3644,3644,3.0,0,6.0,6.0,2.0,3.0,6.0,3.0,4.0,3.0,0,0.0,4.0,5.0,3.0,0
3645,3645,3.0,0,2.0,0.0,6.0,3.0,3.0,3.0,4.0,0.0,0,0.0,2.0,5.0,3.0,0
3646,3646,3.0,0,4.0,6.0,4.0,2.0,3.0,4.0,2.0,6.0,0,0.0,2.0,5.0,3.0,0
3647,3647,3.0,0,2.0,3.0,4.0,2.0,4.0,4.0,3.0,6.0,0,0.0,4.0,5.0,3.0,0
3648,3648,3.0,0,4.0,3.0,3.0,6.0,5.0,2.0,4.0,0.0,0,0.0,2.0,5.0,3.0,0
3649,3649,3.0,0,2.0,2.0,3.0,2.0,4.0,3.0,5.0,5.0,0,0.0,2.0,5.0,3.0,0
3650,3650,3.0,0,6.0,5.0,4.0,3.0,4.0,4.0,3.0,0.0,0,0.0,4.0,5.0,3.0,1
3651,3651,3.0,0,6.0,3.0,3.0,3.0,5.0,5.0,4.0,0.0,0,0.0,2.0,5.0,3.0,0
3652,3652,3.0,0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,6.0,0,0.0,2.0,5.0,3.0,0
3653,3653,3.0,0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,0.0,0,0.0,2.0,5.0,3.0,1
3654,3654,3.0,1,2.0,4.0,3.0,5.0,3.0,6.0,2.0,6.0,0,0.0,2.0,5.0,3.0,0
3655,3655,3.0,0,2.0,0.0,3.0,2.0,5.0,4.0,5.0,6.0,0,0.0,2.0,5.0,3.0,0
3656,3656,3.0,0,2.0,2.0,5.0,2.0,4.0,4.0,5.0,0.0,0,0.0,2.0,5.0,3.0,0
3657,3657,3.0,0,3.0,3.0,2.0,6.0,4.0,4.0,4.0,6.0,0,0.0,3.0,5.0,3.0,0
3658,3658,3.0,1,3.0,6.0,2.0,4.0,6.0,2.0,2.0,6.0,0,0.0,2.0,5.0,3.0,0
3659,3659,3.0,0,2.0,2.0,3.0,2.0,5.0,2.0,6.0,6.0,0,0.0,2.0,5.0,3.0,0
3660,3660,3.0,1,4.0,3.0,2.0,2.0,6.0,6.0,4.0,2.0,0,0.0,2.0,5.0,3.0,1
3661,3661,3.0,0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,6.0,0,0.0,2.0,5.0,3.0,0
3662,3662,3.0,1,2.0,6.0,2.0,2.0,5.0,2.0,3.0,6.0,1,0.0,3.0,5.0,3.0,0
3663,3663,3.0,0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,0,0.0,4.0,5.0,3.0,0
3664,3664,3.0,0,0.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,0,0.0,2.0,5.0,3.0,0
3665,3665,6.0,1,3.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,1,0.0,4.0,4.0,0.0,0
3666,3666,6.0,0,4.0,3.0,3.0,4.0,6.0,5.0,2.0,0.0,1,0.0,2.0,4.0,0.0,0
3667,3667,6.0,1,3.0,3.0,6.0,3.0,6.0,5.0,0.0,6.0,0,0.0,6.0,4.0,0.0,0
3668,3668,6.0,1,5.0,2.0,6.0,3.0,2.0,6.0,6.0,6.0,1,0.0,4.0,4.0,0.0,0
3669,3669,6.0,1,4.0,3.0,3.0,6.0,3.0,4.0,2.0,0.0,1,0.0,6.0,4.0,0.0,0
3670,3670,6.0,1,3.0,6.0,6.0,3.0,2.0,5.0,3.0,5.0,1,0.0,6.0,4.0,0.0,0
3671,3671,6.0,1,4.0,5.0,4.0,3.0,2.0,6.0,0.0,0.0,1,0.0,4.0,4.0,0.0,0
3672,3672,6.0,1,4.0,3.0,6.0,3.0,2.0,6.0,2.0,0.0,1,0.0,2.0,4.0,0.0,0
3673,3673,6.0,1,2.0,3.0,4.0,3.0,3.0,5.0,2.0,6.0,1,0.0,2.0,4.0,0.0,0
3674,3674,6.0,0,6.0,4.0,5.0,3.0,6.0,5.0,2.0,0.0,0,0.0,6.0,4.0,0.0,0
3675,3675,6.0,0,2.0,5.0,4.0,6.0,0.0,3.0,0.0,6.0,0,0.0,6.0,4.0,0.0,0
3676,3676,6.0,1,2.0,2.0,6.0,3.0,3.0,6.0,2.0,6.0,0,0.0,6.0,4.0,0.0,0
3677,3677,6.0,0,0.0,6.0,5.0,3.0,2.0,5.0,3.0,0.0,0,0.0,6.0,4.0,0.0,0
3678,3678,6.0,1,6.0,3.0,4.0,2.0,2.0,6.0,6.0,6.0,1,0.0,2.0,4.0,0.0,0
3679,3679,6.0,0,2.0,3.0,4.0,4.0,6.0,4.0,0.0,6.0,0,0.0,6.0,4.0,0.0,0
3680,3680,6.0,1,4.0,3.0,3.0,3.0,3.0,4.0,3.0,6.0,1,0.0,2.0,4.0,0.0,0
3681,3681,6.0,0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,0,0.0,6.0,4.0,0.0,0
3682,3682,6.0,1,4.0,3.0,6.0,4.0,6.0,6.0,6.0,6.0,1,0.0,2.0,4.0,0.0,0
3683,3683,6.0,0,3.0,3.0,4.0,3.0,2.0,4.0,6.0,6.0,0,0.0,3.0,4.0,0.0,0
3684,3684,6.0,0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,0,0.0,4.0,4.0,0.0,0
3685,3685,6.0,0,3.0,3.0,4.0,3.0,2.0,5.0,6.0,2.0,0,0.0,2.0,4.0,0.0,0
3686,3686,3.0,0,2.0,3.0,4.0,2.0,6.0,3.0,4.0,2.0,1,0.0,2.0,5.0,0.0,0
3687,3687,3.0,0,5.0,3.0,3.0,2.0,5.0,3.0,4.0,0.0,1,0.0,6.0,5.0,0.0,0
3688,3688,3.0,0,4.0,2.0,3.0,2.0,5.0,4.0,2.0,2.0,0,0.0,0.0,5.0,0.0,0
3689,3689,3.0,0,3.0,4.0,3.0,2.0,6.0,4.0,3.0,0.0,1,0.0,2.0,5.0,0.0,1
3690,3690,3.0,0,6.0,3.0,6.0,6.0,6.0,2.0,4.0,0.0,1,0.0,0.0,5.0,0.0,1
3691,3691,3.0,0,6.0,4.0,4.0,2.0,5.0,3.0,5.0,4.0,1,0.0,0.0,5.0,0.0,0
3692,3692,3.0,0,2.0,5.0,3.0,2.0,6.0,4.0,2.0,0.0,1,0.0,2.0,5.0,0.0,0
3693,3693,3.0,0,2.0,3.0,2.0,2.0,6.0,5.0,4.0,0.0,1,0.0,0.0,5.0,0.0,1
3694,3694,3.0,0,5.0,3.0,2.0,6.0,6.0,3.0,4.0,6.0,1,0.0,0.0,5.0,0.0,0
3695,3695,3.0,0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,6.0,0,0.0,0.0,5.0,0.0,1
3696,3696,3.0,0,2.0,3.0,6.0,5.0,4.0,6.0,2.0,6.0,0,0.0,0.0,5.0,0.0,1
3697,3697,3.0,0,2.0,3.0,4.0,2.0,6.0,4.0,4.0,6.0,0,0.0,0.0,5.0,0.0,1
3698,3698,3.0,1,4.0,6.0,6.0,6.0,6.0,4.0,5.0,0.0,0,0.0,0.0,5.0,0.0,0
3699,3699,3.0,0,3.0,3.0,3.0,0.0,6.0,4.0,3.0,6.0,1,0.0,6.0,5.0,0.0,0
3700,3700,3.0,0,4.0,4.0,3.0,3.0,6.0,2.0,3.0,6.0,0,0.0,0.0,5.0,0.0,0
3701,3701,3.0,0,2.0,3.0,6.0,6.0,6.0,2.0,5.0,6.0,1,0.0,6.0,5.0,0.0,0
3702,3702,3.0,0,2.0,3.0,6.0,6.0,6.0,6.0,4.0,6.0,0,0.0,0.0,5.0,0.0,0
3703,3703,3.0,0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,5.0,1,0.0,0.0,5.0,0.0,0
3704,3704,3.0,0,2.0,2.0,3.0,6.0,6.0,2.0,3.0,6.0,0,0.0,6.0,5.0,0.0,0
3705,3705,3.0,0,0.0,4.0,3.0,6.0,6.0,3.0,4.0,6.0,0,0.0,2.0,5.0,0.0,1
3706,3706,3.0,0,2.0,4.0,3.0,6.0,6.0,3.0,3.0,6.0,0,0.0,6.0,5.0,0.0,0
3707,3707,3.0,1,3.0,6.0,3.0,3.0,4.0,2.0,4.0,2.0,1,0.0,3.0,6.0,0.0,0
3708,3708,3.0,0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,0.0,1,0.0,6.0,6.0,0.0,0
3709,3709,3.0,1,2.0,6.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0.0,0.0,6.0,0.0,0
3710,3710,3.0,1,2.0,6.0,2.0,2.0,3.0,4.0,3.0,0.0,1,0.0,2.0,6.0,0.0,0
3711,3711,3.0,1,4.0,2.0,2.0,6.0,4.0,2.0,4.0,0.0,1,0.0,0.0,6.0,0.0,1
3712,3712,3.0,1,3.0,6.0,2.0,2.0,3.0,3.0,5.0,4.0,1,0.0,0.0,6.0,0.0,0
3713,3713,3.0,1,2.0,4.0,2.0,3.0,3.0,4.0,2.0,0.0,1,0.0,2.0,6.0,0.0,0
3714,3714,3.0,1,2.0,3.0,2.0,3.0,3.0,5.0,3.0,0.0,1,0.0,6.0,6.0,0.0,0
3715,3715,3.0,1,4.0,2.0,2.0,2.0,4.0,3.0,3.0,6.0,1,0.0,6.0,6.0,0.0,0
3716,3716,3.0,0,2.0,6.0,4.0,2.0,2.0,3.0,3.0,6.0,0,0.0,0.0,6.0,0.0,0
3717,3717,3.0,0,2.0,3.0,3.0,5.0,2.0,6.0,2.0,6.0,0,0.0,0.0,6.0,0.0,0
3718,3718,3.0,1,2.0,2.0,6.0,2.0,4.0,4.0,4.0,6.0,0,0.0,0.0,6.0,0.0,0
3719,3719,3.0,0,3.0,4.0,5.0,2.0,3.0,3.0,5.0,0.0,0,0.0,0.0,6.0,0.0,0
3720,3720,3.0,1,3.0,2.0,6.0,6.0,3.0,4.0,3.0,6.0,1,0.0,6.0,6.0,0.0,0
3721,3721,3.0,0,4.0,3.0,3.0,3.0,6.0,6.0,3.0,6.0,0,0.0,0.0,6.0,0.0,0
3722,3722,3.0,1,3.0,6.0,2.0,2.0,4.0,2.0,5.0,6.0,1,0.0,6.0,6.0,0.0,0
3723,3723,3.0,0,5.0,2.0,2.0,2.0,6.0,6.0,3.0,6.0,0,0.0,0.0,6.0,0.0,0
3724,3724,3.0,1,6.0,3.0,3.0,3.0,2.0,4.0,2.0,5.0,1,0.0,6.0,6.0,0.0,0
3725,3725,3.0,0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,6.0,0,0.0,2.0,6.0,0.0,0
3726,3726,3.0,0,4.0,6.0,3.0,2.0,3.0,2.0,3.0,6.0,0,0.0,2.0,6.0,0.0,0
3727,3727,3.0,0,6.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,0,0.0,6.0,6.0,0.0,0
3728,3728,3.0,0,2.0,6.0,3.0,4.0,4.0,2.0,3.0,6.0,1,0.0,4.0,6.0,2.0,0
3729,3729,3.0,0,4.0,6.0,6.0,3.0,2.0,2.0,3.0,6.0,1,0.0,2.0,6.0,2.0,0
3730,3730,3.0,0,3.0,6.0,3.0,3.0,2.0,3.0,6.0,3.0,0,0.0,6.0,6.0,2.0,0
3731,3731,3.0,0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,0.0,1,0.0,3.0,6.0,2.0,1
3732,3732,3.0,0,2.0,2.0,3.0,6.0,4.0,2.0,3.0,6.0,1,0.0,6.0,6.0,2.0,1
3733,3733,3.0,0,2.0,6.0,2.0,3.0,3.0,3.0,4.0,3.0,1,0.0,6.0,6.0,2.0,0
3734,3734,3.0,0,6.0,5.0,3.0,3.0,3.0,4.0,6.0,6.0,1,0.0,3.0,6.0,2.0,0
3735,3735,3.0,0,6.0,2.0,2.0,3.0,4.0,4.0,2.0,6.0,1,0.0,6.0,6.0,2.0,1
3736,3736,3.0,0,5.0,2.0,3.0,2.0,4.0,3.0,2.0,0.0,1,0.0,6.0,6.0,2.0,0
3737,3737,3.0,0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0,0.0,6.0,6.0,2.0,1
3738,3738,3.0,1,2.0,4.0,2.0,6.0,2.0,6.0,6.0,0.0,0,0.0,6.0,6.0,2.0,0
3739,3739,3.0,0,6.0,2.0,2.0,3.0,4.0,4.0,3.0,0.0,0,0.0,6.0,6.0,2.0,0
3740,3740,3.0,0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,6.0,0,0.0,6.0,6.0,2.0,1
3741,3741,3.0,0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,1,0.0,2.0,6.0,2.0,0
3742,3742,3.0,1,4.0,2.0,3.0,4.0,6.0,2.0,6.0,3.0,0,0.0,6.0,6.0,2.0,0
3743,3743,3.0,0,6.0,6.0,6.0,3.0,4.0,2.0,4.0,0.0,1,0.0,2.0,6.0,2.0,0
3744,3744,3.0,1,3.0,2.0,6.0,3.0,6.0,6.0,3.0,0.0,0,0.0,6.0,6.0,2.0,0
3745,3745,3.0,0,2.0,2.0,2.0,4.0,2.0,4.0,6.0,4.0,1,0.0,6.0,6.0,2.0,0
3746,3746,3.0,1,0.0,6.0,2.0,2.0,3.0,2.0,2.0,0.0,0,0.0,2.0,6.0,2.0,1
3747,3747,3.0,0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,0,0.0,3.0,6.0,2.0,0
3748,3748,3.0,0,6.0,2.0,2.0,3.0,3.0,3.0,2.0,0.0,0,0.0,2.0,6.0,2.0,0
3749,3749,6.0,0,3.0,2.0,5.0,3.0,5.0,3.0,4.0,6.0,1,0.0,2.0,6.0,6.0,0
3750,3750,6.0,0,6.0,3.0,2.0,3.0,2.0,3.0,4.0,6.0,1,0.0,6.0,6.0,6.0,0
3751,3751,6.0,0,4.0,2.0,6.0,2.0,2.0,4.0,2.0,3.0,0,0.0,0.0,6.0,6.0,1
3752,3752,6.0,0,2.0,2.0,6.0,3.0,3.0,4.0,3.0,0.0,1,0.0,2.0,6.0,6.0,1
3753,3753,6.0,0,6.0,3.0,6.0,6.0,4.0,2.0,4.0,0.0,1,0.0,0.0,6.0,6.0,1
3754,3754,6.0,0,4.0,0.0,6.0,3.0,3.0,3.0,5.0,3.0,1,0.0,0.0,6.0,6.0,0
3755,3755,6.0,0,3.0,6.0,4.0,3.0,3.0,4.0,2.0,0.0,1,0.0,2.0,6.0,6.0,0
3756,3756,6.0,0,2.0,3.0,6.0,3.0,4.0,5.0,4.0,0.0,1,0.0,0.0,6.0,6.0,1
3757,3757,6.0,0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,0.0,1,0.0,0.0,6.0,6.0,0
3758,3758,6.0,0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,0,0.0,0.0,6.0,6.0,0
3759,3759,6.0,1,3.0,5.0,2.0,5.0,2.0,6.0,2.0,0.0,0,0.0,0.0,6.0,6.0,0
3760,3760,6.0,0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,0.0,0,0.0,0.0,6.0,6.0,0
3761,3761,6.0,0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,6.0,0,0.0,0.0,6.0,6.0,0
3762,3762,6.0,0,2.0,3.0,3.0,6.0,3.0,4.0,4.0,2.0,1,0.0,6.0,6.0,6.0,0
3763,3763,6.0,1,4.0,3.0,4.0,4.0,6.0,6.0,2.0,2.0,0,0.0,0.0,6.0,6.0,0
3764,3764,6.0,0,2.0,3.0,6.0,2.0,4.0,2.0,6.0,0.0,1,0.0,6.0,6.0,6.0,0
3765,3765,6.0,1,5.0,4.0,2.0,2.0,6.0,6.0,4.0,6.0,0,0.0,0.0,6.0,6.0,0
3766,3766,6.0,0,2.0,4.0,2.0,3.0,2.0,5.0,3.0,5.0,1,0.0,0.0,6.0,6.0,0
3767,3767,6.0,1,2.0,3.0,2.0,2.0,4.0,2.0,3.0,0.0,0,0.0,6.0,6.0,6.0,1
3768,3768,6.0,0,6.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,0,0.0,2.0,6.0,6.0,0
3769,3769,6.0,0,2.0,0.0,2.0,2.0,3.0,3.0,4.0,6.0,0,0.0,6.0,6.0,6.0,0
3770,3770,0.0,1,2.0,2.0,4.0,3.0,6.0,2.0,5.0,0.0,0,0.0,2.0,5.0,2.0,0
3771,3771,0.0,0,5.0,3.0,3.0,2.0,6.0,3.0,4.0,3.0,0,0.0,6.0,5.0,2.0,0
3772,3772,0.0,1,3.0,3.0,4.0,2.0,6.0,3.0,2.0,5.0,0,0.0,0.0,5.0,2.0,0
3773,3773,0.0,1,2.0,6.0,4.0,2.0,6.0,4.0,4.0,6.0,0,0.0,2.0,5.0,2.0,0
3774,3774,0.0,1,2.0,6.0,4.0,6.0,6.0,2.0,5.0,2.0,0,0.0,0.0,5.0,2.0,0
3775,3775,0.0,1,6.0,5.0,4.0,2.0,6.0,3.0,6.0,6.0,0,0.0,0.0,5.0,2.0,0
3776,3776,0.0,1,6.0,2.0,4.0,2.0,6.0,4.0,3.0,2.0,0,0.0,2.0,5.0,2.0,0
3777,3777,0.0,1,2.0,3.0,3.0,2.0,6.0,5.0,4.0,2.0,0,0.0,0.0,5.0,2.0,0
3778,3778,0.0,1,5.0,2.0,3.0,6.0,6.0,3.0,4.0,6.0,0,0.0,0.0,5.0,2.0,0
3779,3779,0.0,0,6.0,4.0,2.0,2.0,6.0,3.0,4.0,3.0,0,0.0,0.0,5.0,2.0,0
3780,3780,0.0,0,2.0,3.0,3.0,5.0,5.0,6.0,3.0,6.0,0,0.0,0.0,5.0,2.0,0
3781,3781,0.0,1,2.0,3.0,3.0,2.0,6.0,4.0,5.0,6.0,0,0.0,0.0,5.0,2.0,0
3782,3782,0.0,0,4.0,5.0,6.0,6.0,6.0,3.0,5.0,3.0,0,0.0,0.0,5.0,2.0,0
3783,3783,0.0,1,4.0,3.0,5.0,6.0,6.0,4.0,4.0,4.0,0,0.0,6.0,5.0,2.0,0
3784,3784,0.0,0,5.0,5.0,4.0,3.0,6.0,2.0,2.0,4.0,0,0.0,0.0,5.0,2.0,0
3785,3785,0.0,1,2.0,6.0,2.0,2.0,6.0,2.0,6.0,6.0,0,0.0,6.0,5.0,2.0,0
3786,3786,0.0,0,3.0,6.0,2.0,2.0,6.0,6.0,4.0,0.0,0,0.0,0.0,5.0,2.0,0
3787,3787,0.0,1,2.0,6.0,3.0,3.0,6.0,4.0,3.0,3.0,0,0.0,0.0,5.0,2.0,0
3788,3788,0.0,0,2.0,6.0,3.0,6.0,6.0,2.0,4.0,6.0,0,0.0,6.0,5.0,2.0,0
3789,3789,0.0,0,6.0,2.0,3.0,6.0,6.0,2.0,4.0,0.0,0,0.0,2.0,5.0,2.0,0
3790,3790,0.0,0,2.0,5.0,2.0,2.0,6.0,3.0,4.0,0.0,0,0.0,6.0,5.0,2.0,0
3791,3791,0.0,0,4.0,6.0,2.0,3.0,5.0,2.0,2.0,6.0,0,0.0,5.0,5.0,6.0,0
3792,3792,0.0,0,2.0,6.0,3.0,3.0,2.0,3.0,6.0,6.0,0,0.0,4.0,5.0,6.0,1
3793,3793,0.0,0,6.0,6.0,2.0,3.0,2.0,3.0,6.0,3.0,0,0.0,3.0,5.0,6.0,0
3794,3794,0.0,0,6.0,3.0,6.0,3.0,4.0,4.0,6.0,0.0,0,0.0,5.0,5.0,6.0,0
3795,3795,0.0,0,6.0,6.0,3.0,6.0,4.0,2.0,2.0,0.0,0,0.0,3.0,5.0,6.0,0
3796,3796,0.0,0,5.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,0,0.0,3.0,5.0,6.0,0
3797,3797,0.0,0,5.0,5.0,3.0,3.0,3.0,4.0,0.0,0.0,0,0.0,5.0,5.0,6.0,0
3798,3798,0.0,0,4.0,2.0,6.0,3.0,4.0,5.0,6.0,0.0,0,0.0,3.0,5.0,6.0,0
3799,3799,0.0,0,2.0,6.0,2.0,2.0,4.0,3.0,6.0,0.0,0,0.0,3.0,5.0,6.0,0
3800,3800,0.0,1,6.0,2.0,4.0,3.0,3.0,3.0,6.0,6.0,0,0.0,3.0,5.0,6.0,1
3801,3801,0.0,0,4.0,4.0,4.0,5.0,2.0,6.0,0.0,0.0,0,0.0,3.0,5.0,6.0,0
3802,3802,0.0,0,4.0,6.0,0.0,3.0,4.0,4.0,2.0,0.0,0,0.0,3.0,5.0,6.0,0
3803,3803,0.0,0,4.0,3.0,6.0,2.0,4.0,3.0,3.0,6.0,0,0.0,3.0,5.0,6.0,0
3804,3804,0.0,0,3.0,2.0,3.0,2.0,3.0,4.0,6.0,2.0,0,0.0,4.0,5.0,6.0,0
3805,3805,0.0,0,2.0,2.0,3.0,4.0,6.0,2.0,6.0,2.0,0,0.0,3.0,5.0,6.0,0
3806,3806,0.0,0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,0.0,0,0.0,4.0,5.0,6.0,1
3807,3807,0.0,0,4.0,3.0,2.0,3.0,6.0,6.0,6.0,6.0,0,0.0,3.0,5.0,6.0,1
3808,3808,0.0,0,5.0,3.0,2.0,4.0,3.0,4.0,0.0,5.0,0,0.0,3.0,5.0,6.0,1
3809,3809,0.0,0,4.0,6.0,3.0,2.0,4.0,2.0,6.0,0.0,0,0.0,4.0,5.0,6.0,0
3810,3810,0.0,1,6.0,4.0,3.0,2.0,3.0,2.0,6.0,6.0,0,0.0,5.0,5.0,6.0,1
3811,3811,0.0,0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,0,0.0,4.0,5.0,6.0,0
3812,3812,6.0,1,6.0,2.0,3.0,3.0,4.0,3.0,4.0,6.0,1,0.0,2.0,5.0,6.0,0
3813,3813,6.0,0,4.0,4.0,3.0,3.0,6.0,4.0,4.0,6.0,1,0.0,6.0,5.0,6.0,1
3814,3814,6.0,1,4.0,2.0,3.0,2.0,6.0,4.0,3.0,3.0,0,0.0,0.0,5.0,6.0,0
3815,3815,6.0,1,2.0,6.0,2.0,2.0,3.0,5.0,3.0,0.0,1,0.0,2.0,5.0,6.0,0
3816,3816,6.0,1,3.0,6.0,3.0,6.0,3.0,3.0,4.0,0.0,1,0.0,0.0,5.0,6.0,0
3817,3817,6.0,1,6.0,4.0,2.0,2.0,2.0,4.0,5.0,3.0,1,0.0,0.0,5.0,6.0,0
3818,3818,6.0,1,0.0,6.0,2.0,2.0,2.0,5.0,2.0,0.0,1,0.0,2.0,5.0,6.0,1
3819,3819,6.0,1,6.0,2.0,3.0,2.0,3.0,6.0,3.0,0.0,1,0.0,0.0,5.0,6.0,1
3820,3820,6.0,1,5.0,2.0,3.0,2.0,3.0,4.0,3.0,0.0,1,0.0,0.0,5.0,6.0,0
3821,3821,6.0,0,2.0,3.0,5.0,2.0,2.0,4.0,4.0,6.0,0,0.0,0.0,5.0,6.0,1
3822,3822,6.0,0,3.0,2.0,5.0,5.0,6.0,2.0,2.0,0.0,0,0.0,0.0,5.0,6.0,0
3823,3823,6.0,1,2.0,3.0,6.0,2.0,4.0,5.0,4.0,0.0,0,0.0,0.0,5.0,6.0,0
3824,3824,6.0,0,4.0,5.0,5.0,2.0,3.0,4.0,5.0,6.0,0,0.0,0.0,5.0,6.0,0
3825,3825,6.0,1,3.0,3.0,2.0,6.0,3.0,5.0,3.0,2.0,1,0.0,6.0,5.0,6.0,0
3826,3826,6.0,0,4.0,5.0,3.0,3.0,6.0,3.0,3.0,2.0,0,0.0,0.0,5.0,6.0,0
3827,3827,6.0,1,2.0,2.0,3.0,2.0,3.0,3.0,5.0,0.0,1,0.0,6.0,5.0,6.0,0
3828,3828,6.0,0,3.0,2.0,3.0,2.0,5.0,2.0,4.0,6.0,0,0.0,0.0,5.0,6.0,0
3829,3829,6.0,1,2.0,3.0,3.0,3.0,2.0,5.0,2.0,5.0,1,0.0,0.0,5.0,6.0,0
3830,3830,6.0,0,2.0,6.0,4.0,2.0,3.0,3.0,3.0,0.0,0,0.0,6.0,5.0,6.0,0
3831,3831,6.0,0,2.0,2.0,5.0,6.0,3.0,3.0,3.0,6.0,0,0.0,2.0,5.0,6.0,0
3832,3832,6.0,0,6.0,5.0,3.0,2.0,2.0,4.0,3.0,6.0,0,0.0,6.0,5.0,6.0,0
3833,3833,6.0,1,4.0,0.0,5.0,3.0,3.0,6.0,2.0,6.0,1,0.0,3.0,4.0,6.0,0
